time,x,theta,control_input
5.79,-4.26458,-0.0955301
5.8,-4.27124,-0.0954933
5.81,-4.2779,-0.0954565
5.82,-4.28455,-0.0954197
5.83,-4.29121,-0.0953829
5.84,-4.29786,-0.0953461
5.85,-4.30451,-0.0953094
5.86,-4.31116,-0.0952726
5.87,-4.31781,-0.0952359
5.88,-4.32445,-0.0951992
5.89,-4.3311,-0.0951625
5.9,-4.33774,-0.0951258
5.91,-4.34438,-0.0950891
5.92,-4.35102,-0.0950524
5.93,-4.35766,-0.0950158
5.94,-4.36429,-0.0949792
5.95,-4.37093,-0.0949425
5.96,-4.37756,-0.0949059
5.97,-4.38419,-0.0948694
5.98,-4.39082,-0.0948328
5.99,-4.39745,-0.0947962
6,-4.40408,-0.0947597
6.01,-4.4107,-0.0947231
6.02,-4.41732,-0.0946866
6.03,-4.42395,-0.0946501
6.04,-4.43056,-0.0946136
6.05,-4.43718,-0.0945771
6.06,-4.4438,-0.0945407
6.07,-4.45041,-0.0945042
6.08,-4.45703,-0.0944678
6.09,-4.46364,-0.0944314
6.1,-4.47025,-0.094395
6.11,-4.47686,-0.0943586
6.12,-4.48347,-0.0943222
6.13,-4.49007,-0.0942858
6.14,-4.49667,-0.0942495
6.15,-4.50328,-0.0942131
6.16,-4.50988,-0.0941768
6.17,-4.51648,-0.0941405
6.18,-4.52307,-0.0941042
6.19,-4.52967,-0.0940679
6.2,-4.53626,-0.0940317
6.21,-4.54286,-0.0939954
6.22,-4.54945,-0.0939592
6.23,-4.55604,-0.093923
6.24,-4.56262,-0.0938867
6.25,-4.56921,-0.0938506
6.26,-4.57579,-0.0938144
6.27,-4.58238,-0.0937782
6.28,-4.58896,-0.093742
6.29,-4.59554,-0.0937059
6.3,-4.60212,-0.0936698
6.31,-4.60869,-0.0936337
6.32,-4.61527,-0.0935976
6.33,-4.62184,-0.0935615
6.34,-4.62841,-0.0935254
6.35,-4.63498,-0.0934894
6.36,-4.64155,-0.0934533
6.37,-4.64812,-0.0934173
6.38,-4.65468,-0.0933813
6.39,-4.66125,-0.0933453
6.4,-4.66781,-0.0933093
6.41,-4.67437,-0.0932733
6.42,-4.68093,-0.0932373
6.43,-4.68748,-0.0932014
6.44,-4.69404,-0.0931655
6.45,-4.70059,-0.0931295
6.46,-4.70715,-0.0930936
6.47,-4.7137,-0.0930577
6.48,-4.72025,-0.0930219
6.49,-4.72679,-0.092986
6.5,-4.73334,-0.0929502
6.51,-4.73988,-0.0929143
6.52,-4.74643,-0.0928785
6.53,-4.75297,-0.0928427
6.54,-4.75951,-0.0928069
6.55,-4.76605,-0.0927711
6.56,-4.77258,-0.0927353
6.57,-4.77912,-0.0926996
6.58,-4.78565,-0.0926639
6.59,-4.79218,-0.0926281
6.6,-4.79871,-0.0925924
6.61,-4.80524,-0.0925567
6.62,-4.81177,-0.092521
6.63,-4.81829,-0.0924854
6.64,-4.82482,-0.0924497
6.65,-4.83134,-0.0924141
6.66,-4.83786,-0.0923784
6.67,-4.84438,-0.0923428
6.68,-4.8509,-0.0923072
6.69,-4.85741,-0.0922716
6.7,-4.86393,-0.0922361
6.71,-4.87044,-0.0922005
6.72,-4.87695,-0.092165
6.73,-4.88346,-0.0921294
6.74,-4.88997,-0.0920939
6.75,-4.89648,-0.0920584
6.76,-4.90298,-0.0920229
6.77,-4.90948,-0.0919874
6.78,-4.91599,-0.091952
6.79,-4.92249,-0.0919165
6.8,-4.92899,-0.0918811
6.81,-4.93548,-0.0918457
6.82,-4.94198,-0.0918102
6.83,-4.94847,-0.0917748
6.84,-4.95496,-0.0917395
6.85,-4.96145,-0.0917041
6.86,-4.96794,-0.0916687
6.87,-4.97443,-0.0916334
6.88,-4.98092,-0.0915981
6.89,-4.9874,-0.0915628
6.9,-4.99389,-0.0915275
6.91,-5.00037,-0.0914922
6.92,-5.00685,-0.0914569
6.93,-5.01332,-0.0914216
6.94,-5.0198,-0.0913864
6.95,-5.02628,-0.0913512
6.96,-5.03275,-0.0913159
6.97,-5.03922,-0.0912807
6.98,-5.04569,-0.0912455
6.99,-5.05216,-0.0912104
7,-5.05863,-0.0911752
7.01,-5.06509,-0.09114
7.02,-5.07156,-0.0911049
7.03,-5.07802,-0.0910698
7.04,-5.08448,-0.0910347
7.05,-5.09094,-0.0909996
7.06,-5.0974,-0.0909645
7.07,-5.10386,-0.0909294
7.08,-5.11031,-0.0908944
7.09,-5.11676,-0.0908593
7.1,-5.12322,-0.0908243
7.11,-5.12967,-0.0907893
7.12,-5.13612,-0.0907543
7.13,-5.14256,-0.0907193
7.14,-5.14901,-0.0906843
7.15,-5.15545,-0.0906494
7.16,-5.16189,-0.0906144
7.17,-5.16834,-0.0905795
7.18,-5.17477,-0.0905445
7.19,-5.18121,-0.0905096
7.2,-5.18765,-0.0904747
7.21,-5.19408,-0.0904399
7.22,-5.20052,-0.090405
7.23,-5.20695,-0.0903701
7.24,-5.21338,-0.0903353
7.25,-5.21981,-0.0903005
7.26,-5.22623,-0.0902657
7.27,-5.23266,-0.0902309
7.28,-5.23908,-0.0901961
7.29,-5.24551,-0.0901613
7.3,-5.25193,-0.0901265
7.31,-5.25835,-0.0900918
7.32,-5.26476,-0.0900571
7.33,-5.27118,-0.0900223
7.34,-5.27759,-0.0899876
7.35,-5.28401,-0.0899529
7.36,-5.29042,-0.0899183
7.37,-5.29683,-0.0898836
7.38,-5.30324,-0.0898489
7.39,-5.30964,-0.0898143
7.4,-5.31605,-0.0897797
7.41,-5.32245,-0.0897451
7.42,-5.32886,-0.0897105
7.43,-5.33526,-0.0896759
7.44,-5.34166,-0.0896413
7.45,-5.34805,-0.0896067
7.46,-5.35445,-0.0895722
7.47,-5.36084,-0.0895377
7.48,-5.36724,-0.0895031
7.49,-5.37363,-0.0894686
7.5,-5.38002,-0.0894341
7.51,-5.38641,-0.0893997
7.52,-5.3928,-0.0893652
7.53,-5.39918,-0.0893307
7.54,-5.40556,-0.0892963
7.55,-5.41195,-0.0892619
7.56,-5.41833,-0.0892275
7.57,-5.42471,-0.0891931
7.58,-5.43109,-0.0891587
7.59,-5.43746,-0.0891243
7.6,-5.44384,-0.0890899
7.61,-5.45021,-0.0890556
7.62,-5.45658,-0.0890213
7.63,-5.46295,-0.0889869
7.64,-5.46932,-0.0889526
7.65,-5.47569,-0.0889183
7.66,-5.48205,-0.088884
7.67,-5.48842,-0.0888498
7.68,-5.49478,-0.0888155
7.69,-5.50114,-0.0887813
7.7,-5.5075,-0.0887471
7.71,-5.51386,-0.0887128
7.72,-5.52022,-0.0886786
7.73,-5.52657,-0.0886445
7.74,-5.53292,-0.0886103
7.75,-5.53928,-0.0885761
7.76,-5.54563,-0.088542
7.77,-5.55198,-0.0885078
7.78,-5.55832,-0.0884737
7.79,-5.56467,-0.0884396
7.8,-5.57101,-0.0884055
7.81,-5.57736,-0.0883714
7.82,-5.5837,-0.0883373
7.83,-5.59004,-0.0883033
7.84,-5.59638,-0.0882692
7.85,-5.60271,-0.0882352
7.86,-5.60905,-0.0882012
7.87,-5.61538,-0.0881672
7.88,-5.62172,-0.0881332
7.89,-5.62805,-0.0880992
7.9,-5.63438,-0.0880653
7.91,-5.6407,-0.0880313
7.92,-5.64703,-0.0879974
7.93,-5.65335,-0.0879634
7.94,-5.65968,-0.0879295
7.95,-5.666,-0.0878956
7.96,-5.67232,-0.0878617
7.97,-5.67864,-0.0878279
7.98,-5.68496,-0.087794
7.99,-5.69127,-0.0877602
8,-5.69759,-0.0877263
8.01,-5.7039,-0.0876925
8.02,-5.71021,-0.0876587
8.03,-5.71652,-0.0876249
8.04,-5.72283,-0.0875911
8.05,-5.72914,-0.0875573
8.06,-5.73544,-0.0875236
8.07,-5.74174,-0.0874898
8.08,-5.74805,-0.0874561
8.09,-5.75435,-0.0874224
8.1,-5.76065,-0.0873887
8.11,-5.76695,-0.087355
8.12,-5.77324,-0.0873213
8.13,-5.77954,-0.0872877
8.14,-5.78583,-0.087254
8.15,-5.79212,-0.0872204
8.16,-5.79841,-0.0871867
8.17,-5.8047,-0.0871531
8.18,-5.81099,-0.0871195
8.19,-5.81727,-0.0870859
8.2,-5.82356,-0.0870524
8.21,-5.82984,-0.0870188
8.22,-5.83612,-0.0869852
8.23,-5.8424,-0.0869517
8.24,-5.84868,-0.0869182
8.25,-5.85496,-0.0868847
8.26,-5.86123,-0.0868512
8.27,-5.86751,-0.0868177
8.28,-5.87378,-0.0867842
8.29,-5.88005,-0.0867508
8.3,-5.88632,-0.0867173
8.31,-5.89259,-0.0866839
8.32,-5.89886,-0.0866505
8.33,-5.90512,-0.0866171
8.34,-5.91139,-0.0865837
8.35,-5.91765,-0.0865503
8.36,-5.92391,-0.0865169
8.37,-5.93017,-0.0864836
8.38,-5.93642,-0.0864502
8.39,-5.94268,-0.0864169
8.4,-5.94894,-0.0863836
8.41,-5.95519,-0.0863503
8.42,-5.96144,-0.086317
8.43,-5.96769,-0.0862837
8.44,-5.97394,-0.0862504
8.45,-5.98019,-0.0862172
8.46,-5.98643,-0.0861839
8.47,-5.99268,-0.0861507
8.48,-5.99892,-0.0861175
8.49,-6.00516,-0.0860843
8.5,-6.0114,-0.0860511
8.51,-6.01764,-0.0860179
8.52,-6.02388,-0.0859848
